player_id;player_name;team_id;team_name;clubs_in_season;position;minutes;reliability;official_rating;provisional_rating;shooting;passing;creation;technique;defensive_contribution;physical_impact;profile_score;performance_score;overall_precalibrated;calibration_adjustment;overall;form;form_trend;form_label;form_reliability;matches_in_form;club_form;club_form_trend;club_form_label;competition_id;competition_name;season;season_label
135334;S. Bueno;39;Wolves;Wolves;Defender;1716.0;high;True;False;58.2;39.3;43.1;44.4;73.5;63.6;62.7;68.5;65.0;-1.5;63.5;;;Non disponible;Non disponible;;32.0;-4.0;En baisse;39;Premier League;2024;2024-2025
19128;J. Harrison;45;Everton;Everton;Attacker;2084.0;high;True;False;62.2;81.2;68.8;60.6;57.0;52.3;62.5;68.5;64.9;-1.6;63.3;;;Non disponible;Non disponible;;76.0;13.3;En hausse;39;Premier League;2024;2024-2025
19182;A. Tuanzebe;57;Ipswich;Ipswich;Defender;1717.0;high;True;False;46.9;48.1;54.9;55.6;70.9;65.8;64.4;65.5;64.8;-1.6;63.2;;;Non disponible;Non disponible;;25.0;-2.7;Stable;39;Premier League;2024;2024-2025
20089;W. Burns;57;Ipswich;Ipswich;Attacker;933.0;medium;True;False;57.2;70.8;70.8;63.8;64.9;59.9;62.1;68.9;64.8;-1.7;63.2;;;Non disponible;Non disponible;;25.0;-2.7;Stable;39;Premier League;2024;2024-2025
7600;Igor;51;Brighton;Brighton;Defender;967.0;medium;True;False;54.8;82.1;55.0;74.4;57.3;56.3;61.8;69.4;64.8;-1.8;63.1;;;Non disponible;Non disponible;;80.4;5.3;En hausse;39;Premier League;2024;2024-2025
1119;K. Ajer;55;Brentford;Brentford;Defender;1460.0;high;True;False;61.3;57.6;55.5;58.5;65.4;60.4;62.1;68.5;64.7;-1.8;62.8;;;Non disponible;Non disponible;;54.0;-15.0;En baisse;39;Premier League;2024;2024-2025
288006;R. Højlund;33;Manchester United;Manchester United;Attacker;2022.0;high;True;False;77.0;65.1;58.9;52.4;41.2;48.4;63.4;66.4;64.6;-1.9;62.7;;;Non disponible;Non disponible;;43.8;9.3;En hausse;39;Premier League;2024;2024-2025
18814;I. Diop;36;Fulham;Fulham;Defender;1357.0;high;True;False;59.0;47.4;48.7;55.8;65.2;63.8;61.0;69.6;64.4;-2.0;62.4;;;Non disponible;Non disponible;;42.3;4.0;En hausse;39;Premier League;2024;2024-2025
25073;V. Janelt;55;Brentford;Brentford;Midfielder;2287.0;high;True;False;60.2;60.6;60.6;48.9;65.4;56.6;58.7;72.5;64.2;-2.1;62.1;;;Non disponible;Non disponible;;54.0;-15.0;En baisse;39;Premier League;2024;2024-2025
5;M. Akanji;50;Manchester City;Manchester City;Defender;2020.0;high;True;False;47.0;70.8;48.4;63.0;52.9;51.5;55.6;76.0;63.8;-2.1;61.7;;;Non disponible;Non disponible;;77.5;5.3;En hausse;39;Premier League;2024;2024-2025
67943;Morato;65;Nottingham Forest;Nottingham Forest;Defender;922.0;medium;True;False;62.2;46.0;50.7;64.5;69.2;55.4;61.2;67.4;63.7;-2.2;61.5;;;Non disponible;Non disponible;;45.2;6.7;En hausse;39;Premier League;2024;2024-2025
46815;Pau Torres;66;Aston Villa;Aston Villa;Defender;2020.0;high;True;False;57.7;69.0;48.1;75.0;55.6;54.5;58.5;69.6;63.0;-2.2;60.8;;;Non disponible;Non disponible;;59.9;-4.0;En baisse;39;Premier League;2024;2024-2025
18869;A. Smith;35;Bournemouth;Bournemouth;Defender;1597.0;high;True;False;48.1;57.9;55.2;60.1;62.6;55.5;59.4;66.7;62.3;-2.1;60.2;;;Non disponible;Non disponible;;52.6;1.3;Stable;39;Premier League;2024;2024-2025
289;A. Robertson;40;Liverpool;Liverpool;Defender;2492.0;high;True;False;46.1;62.1;66.1;53.4;57.3;47.7;55.2;72.4;62.1;-2.2;59.9;;;Non disponible;Non disponible;;36.4;-6.7;En baisse;39;Premier League;2024;2024-2025
17714;L. Woolfenden;57;Ipswich;Ipswich;Defender;1185.0;medium;True;False;52.9;44.2;47.4;42.4;65.8;52.8;56.7;70.1;62.1;-2.3;59.8;;;Non disponible;Non disponible;;25.0;-2.7;Stable;39;Premier League;2024;2024-2025
889;V. Lindelöf;66;Aston Villa;Aston Villa / Manchester United;Defender;1418.0;high;True;False;53.1;53.8;51.0;39.3;63.0;53.3;56.7;68.8;61.5;-2.3;59.2;;;Non disponible;Non disponible;;59.9;-4.0;En baisse;39;Premier League;2024;2024-2025
18741;C. Coady;46;Leicester;Leicester;Defender;1714.0;high;True;False;66.7;71.0;42.6;55.8;59.3;46.0;56.7;66.0;60.4;-2.2;58.2;;;Non disponible;Non disponible;;51.1;1.3;Stable;39;Premier League;2024;2024-2025
3428;J. Ayew;46;Leicester;Leicester / Crystal Palace;Attacker;1662.0;high;True;False;62.5;41.4;43.6;38.3;39.6;47.8;50.8;61.0;54.9;-1.2;53.7;;;Non disponible;Non disponible;;51.1;1.3;Stable;39;Premier League;2024;2024-2025
2729;J. Andersen;36;Fulham;Fulham / Crystal Palace;Defender;2674.0;high;True;False;54.1;87.9;37.4;64.8;35.7;46.5;48.5;61.0;53.5;-1.0;52.5;;;Non disponible;Non disponible;;42.3;4.0;En hausse;39;Premier League;2024;2024-2025
